id, created_time, status_type,link, likes, shares, comments
153080620724_10156796508335725, 2016-03-20T13:59:35+0000, shared_story, http://www.politico.com/magazine/gallery/2016/03/twoweeksintrumpnation000624?slide=0,50951, 2697, 4233
153080620724_10156794327800725, 2016-03-20T11:00:00+0000, added_video, https://www.facebook.com/DonaldTrump/videos/10156794327800725/,50140, 10714, 6185
153080620724_10156794415490725, 2016-03-20T03:43:38+0000, shared_story, https://instagram.com/p/BDKHPFFmhbn/,85431, 5219, 4588
153080620724_10156798590900725, 2016-03-20T01:48:30+0000, added_photos, https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10156798590800725/?type=3,109471, 11865, 5402
153080620724_10156793895205725, 2016-03-20T01:45:12+0000, mobile_status_update, null,108043, 15804, 11295
153080620724_10156793233615725, 2016-03-20T00:30:34+0000, added_photos, https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10156793233615725/?type=3,66787, 5158, 4032
153080620724_10156793682890725, 2016-03-19T23:11:24+0000, added_photos, https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10156793682890725/?type=3,141273, 12798, 5072
153080620724_10156792925795725, 2016-03-19T20:04:18+0000, added_photos, https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10156792925795725/?type=3,132756, 13076, 8802
153080620724_10156792023145725, 2016-03-19T15:45:54+0000, shared_story, http://www.washingtonexaminer.com/borderpatroluniontrumpistheonlycandidatetosupportagents/article/2586274,139084, 16818, 7572
153080620724_10156790409025725, 2016-03-19T13:30:40+0000, added_photos, https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10156790409025725/?type=3,80264, 7445, 5351
153080620724_10156790391065725, 2016-03-19T11:00:02+0000, added_photos, https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10156790391065725/?type=3,121545, 11327, 7579
153080620724_10156790405830725, 2016-03-19T06:28:06+0000, added_photos, https://www.facebook.com/DonaldTrump/photos/a.10151443611915725.833012.153080620724/10156790405790725/?type=3,44370, 2749, 3552
153080620724_10156790102020725, 2016-03-19T04:44:31+0000, mobile_status_update, null,74239, 3425, 6341
153080620724_10156789796550725, 2016-03-19T03:14:35+0000, added_photos, https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10156789796550725/?type=3,64966, 2713, 4338
153080620724_10156789343880725, 2016-03-19T00:56:20+0000, added_photos, https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10156789343880725/?type=3,27982, 2878, 4071
153080620724_10156788093845725, 2016-03-18T23:15:42+0000, shared_story, http://www.breitbart.com/2016presidentialrace/2016/03/18/newtgingrichonantitrumprepublicansshouldformlostrepublicansforhillary/,26165, 3221, 3713
153080620724_10156788554075725, 2016-03-18T22:00:56+0000, shared_story, http://abcnews.go.com/Politics/63millioncountingantitrumpadsairwaves/story?id=37752543,77030, 9345, 16517
153080620724_10156788133850725, 2016-03-18T19:48:10+0000, mobile_status_update, null,70071, 5158, 7795
153080620724_10156787805525725, 2016-03-18T18:29:48+0000, added_photos, https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10156787805525725/?type=3,113710, 10635, 8661
153080620724_10156787031440725, 2016-03-18T14:56:23+0000, shared_story, http://www.breitbart.com/biggovernment/2016/03/17/polldonaldtrumphits65percentinnewyorkmorethan50percentaheadoftedcruz/,123877, 12175, 9139
153080620724_10156784700125725, 2016-03-18T11:00:51+0000, mobile_status_update, null,138714, 8894, 12594
153080620724_10156783954605725, 2016-03-18T00:30:06+0000, mobile_status_update, null,143162, 6864, 12096
153080620724_10156783929435725, 2016-03-17T22:41:17+0000, mobile_status_update, null,80137, 3389, 14496
153080620724_10156782603480725, 2016-03-17T20:00:57+0000, shared_story, http://mobile.wnd.com/2016/03/bengha,93153, 18728, 10014
153080620724_10156782877880725, 2016-03-17T18:35:24+0000, added_photos, https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10156782877880725/?type=3,58793, 12394, 22023
153080620724_10156782580850725, 2016-03-17T17:10:07+0000, mobile_status_update, null,96672, 3198, 9252
153080620724_10156779475890725, 2016-03-17T15:01:33+0000, shared_story, http://www.breitbart.com/2016presidentialrace/2016/03/16/rogerstoneiexpectatrumpsweepofarizonanewyorkpennsylvaniaindianawestvirginianewjerseycontests/,53100, 5742, 5993
153080620724_10156779380615725, 2016-03-17T11:00:50+0000, added_photos, https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10156779380615725/?type=3,82151, 11237, 7346
153080620724_10156779351820725, 2016-03-17T00:43:00+0000, mobile_status_update, null,164435, 12496, 14502
153080620724_10156778575930725, 2016-03-16T22:30:19+0000, shared_story, http://www.nytimes.com/politics/firstdraft/2016/03/16/govrickscottoffloridaendorsesdonaldtrump/,78189, 5674, 4765
153080620724_10156778494480725, 2016-03-16T21:07:31+0000, added_photos, https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10156778494480725/?type=3,100255, 16236, 7687
153080620724_10156777737100725, 2016-03-16T17:43:54+0000, added_photos, https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10156777737100725/?type=3,107198, 9674, 7234
153080620724_10156777419665725, 2016-03-16T16:23:34+0000, added_video, https://www.facebook.com/DonaldTrump/videos/10156777419665725/,93326, 76482, 21344
153080620724_10156777342760725, 2016-03-16T15:55:37+0000, mobile_status_update, null,130114, 8885, 9330
153080620724_10156733066235725, 2016-03-16T12:30:00+0000, shared_story, http://shop.donaldjtrump.com/,26177, 1627, 2868
153080620724_10156776294700725, 2016-03-16T11:15:06+0000, shared_story, http://insider.foxnews.com/2016/03/15/mikehuckabeehillaryrideherlifedonaldtrump,45616, 5525, 5317
153080620724_10156775110730725, 2016-03-16T04:27:00+0000, added_photos, https://www.facebook.com/DonaldTrump/photos/a.10151443611915725.833012.153080620724/10156775110135725/?type=3,75945, 6408, 5482
153080620724_10156774900810725, 2016-03-16T03:22:22+0000, added_video, https://www.facebook.com/DonaldTrump/videos/10156774900810725/,62240, 10474, 5518
153080620724_10156774706350725, 2016-03-16T02:25:03+0000, added_photos, https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10156774706350725/?type=3,104180, 5874, 4021
153080620724_10156774564060725, 2016-03-16T01:49:40+0000, added_photos, https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10156774564060725/?type=3,141494, 14461, 7469
153080620724_10156774552105725, 2016-03-16T01:47:37+0000, shared_story, https://www.youtube.com/watch?v=wmgTMVYUcc,30544, 2312, 2467
153080620724_10156774513815725, 2016-03-16T01:37:59+0000, added_photos, https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10156774513815725/?type=3,122559, 11049, 4676
153080620724_10156774191640725, 2016-03-16T00:06:26+0000, added_photos, https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10156774191640725/?type=3,236631, 33331, 14316
153080620724_10156774076370725, 2016-03-15T23:38:31+0000, mobile_status_update, null,145153, 6237, 9898
153080620724_10156773906070725, 2016-03-15T22:48:39+0000, shared_story, http://dailycaller.com/2016/03/15/halperintrumpmoretalentedatrunningforpresidentthanobamavideo/,40305, 2858, 3046
153080620724_10156773143685725, 2016-03-15T19:39:33+0000, shared_story, http://www.politico.com/blogs/2016gopprimaryliveupdatesandresults/2016/03/mikehuckabeehillaryclintontrump220765,70225, 6148, 5112
153080620724_10156772700530725, 2016-03-15T17:29:10+0000, shared_story, http://www.breitbart.com/biggovernment/2016/03/14/chicagocopblogsaysthatprotestsatweekendtrumprallyfarworsethanreported/,45004, 6570, 10874
153080620724_10156771722015725, 2016-03-15T13:30:41+0000, mobile_status_update, null,103861, 8097, 8145
153080620724_10156771596715725, 2016-03-15T12:15:57+0000, added_photos, https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10156771596715725/?type=3,138832, 24659, 10385
