id, created_time, status_type,link, likes, shares, comments
889307941125736_1096592573730604, 2016-03-14T21:35:00+0000, added_video, https://www.facebook.com/hillaryclinton/videos/1096592573730604/,97931, 76854, 8184
889307941125736_1096568100399718, 2016-03-14T20:38:53+0000, added_video, https://www.facebook.com/hillaryclinton/videos/1096568100399718/,11082, 1347, 1139
889307941125736_1096536957069499, 2016-03-14T19:28:35+0000, added_video, https://www.facebook.com/hillaryclinton/videos/1096536957069499/,16901, 2163, 1333
889307941125736_1096504983739363, 2016-03-14T18:32:17+0000, added_video, https://www.facebook.com/hillaryclinton/videos/1096504983739363/,27920, 2907, 12529
889307941125736_1096461570410371, 2016-03-14T17:16:15+0000, shared_story, http://hrc.io/1pjueP2,4176, 443, 1012
889307941125736_1096385883751273, 2016-03-14T15:34:33+0000, added_photos, https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1096385883751273/?type=3,43178, 6586, 3829
889307941125736_1095994720457056, 2016-03-14T13:00:00+0000, added_video, https://www.facebook.com/hillaryclinton/videos/1095994720457056/,10555, 1578, 925
889307941125736_1095953730461155, 2016-03-14T01:20:41+0000, added_video, https://www.facebook.com/hillaryclinton/videos/1095953730461155/,37051, 9979, 4676
889307941125736_1095935447129650, 2016-03-14T00:32:57+0000, mobile_status_update, null,44717, 6708, 3257
889307941125736_1095863627136832, 2016-03-13T23:00:00+0000, added_video, https://www.facebook.com/hillaryclinton/videos/1095863627136832/,11045, 1698, 918
889307941125736_1095863373803524, 2016-03-13T22:10:22+0000, shared_story, http://hrc.io/1RgjgjP,13373, 917, 3013
889307941125736_1095742673815594, 2016-03-13T18:53:26+0000, added_video, https://www.facebook.com/hillaryclinton/videos/1095742673815594/,25218, 2744, 2026
889307941125736_1095295200527008, 2016-03-13T04:11:05+0000, added_photos, https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1095295200527008/?type=3,53739, 2813, 3974
889307941125736_1095221073867754, 2016-03-13T01:50:22+0000, shared_story, https://medium.com/@HillaryClinton/onthefightagainsthivandaidsandonthepeoplewhoreallystartedtheconversation7b9fc00e6ed8#.2y72eber5,44676, 6827, 4642
889307941125736_1095173860539142, 2016-03-13T00:10:55+0000, added_photos, https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1095173860539142/?type=3,6495, 1343, 1328
889307941125736_1095109820545546, 2016-03-12T22:00:41+0000, shared_story, https://www.facebook.com/hillaryclinton/videos/1094313353958526/,10419, 1, 1042
889307941125736_1094983247224870, 2016-03-12T18:26:17+0000, added_video, https://www.facebook.com/hillaryclinton/videos/1094983247224870/,28892, 5602, 4580
889307941125736_1094925967230598, 2016-03-12T16:55:02+0000, shared_story, http://hrc.io/1nFdW21,17379, 1281, 1258
889307941125736_1094294237293771, 2016-03-12T01:02:00+0000, shared_story, https://www.hillaryclinton.com/feed/democraticdelegateprocessexplainedgifs/,3658, 332, 713
889307941125736_1094313353958526, 2016-03-11T23:30:00+0000, added_video, https://www.facebook.com/hillaryclinton/videos/1094313353958526/,11187, 3241, 1315
889307941125736_1094352747287920, 2016-03-11T21:35:04+0000, mobile_status_update, null,34044, 4902, 7132
889307941125736_1094309453958916, 2016-03-11T21:02:00+0000, shared_story, https://www.hillaryclinton.com/feed/hillaryclintonwillstopcorporationscheatingworkershereshow/,13894, 1150, 1496
889307941125736_1094286053961256, 2016-03-11T19:53:08+0000, added_photos, https://www.facebook.com/hillaryclinton/photos/a.889773484412515.1073741828.889307941125736/1094286053961256/?type=3,8038, 1136, 1018
889307941125736_1094157523974109, 2016-03-11T16:32:30+0000, added_video, https://www.facebook.com/hillaryclinton/videos/1094157523974109/,8081, 3212, 1109
